feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB003019,U02353,2026-06-16 09:37:20,4,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Northstar Assist existed until a colleague mentioned it.,,True
FB003020,U02353,2026-06-13 11:23:52,3,Neutral,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,False
FB003021,U02354,2026-02-11 11:34:04,5,Positive,Tool performance issue,Meeting Notes was slow to respond a few times this week.,Meeting Notes,True
FB003022,U02355,2026-05-29 08:21:48,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003023,U02355,2026-05-18 18:12:36,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Knowledge Search,True
FB003024,U02355,2026-05-10 12:43:48,3,Neutral,Lack of relevant training,The training I received didn't cover how Drafting Assistant applies to my day-to-day role.,Drafting Assistant,False
FB003025,U02356,2026-04-27 21:52:36,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Knowledge Search,True
FB003026,U02357,2026-02-05 15:57:21,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB003027,U02358,2026-06-11 08:54:13,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003028,U02359,2026-06-04 14:46:01,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB003029,U02360,2026-05-01 08:18:58,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB003030,U02362,2026-06-18 09:17:27,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB003031,U02362,2026-06-21 17:28:05,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Code Assistant,False
FB003032,U02362,2026-06-21 11:09:32,2,Negative,Privacy or compliance concern,I'd like clearer confirmation that Knowledge Search is approved for use with client information.,Knowledge Search,False
FB003033,U02363,2026-02-08 15:41:25,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Data Analysis for in client-facing work.,Data Analysis,False
FB003034,U02364,2026-04-14 16:22:44,4,Positive,Privacy or compliance concern,I'm cautious about what data I put into Data Analysis given compliance requirements.,Data Analysis,True
FB003035,U02365,2026-04-23 08:22:44,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB003036,U02366,2026-04-09 12:44:56,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,False
FB003037,U02366,2026-02-04 09:35:16,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Drafting Assistant.,Drafting Assistant,False
FB003038,U02366,2026-05-04 13:36:21,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003039,U02367,2026-06-09 11:07:34,2,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,False
FB003040,U02368,2026-02-20 17:14:44,3,Neutral,Hard to find the right feature,It took me a while to figure out that Data Analysis was the right tool for what I needed.,Data Analysis,False
FB003041,U02369,2026-06-15 10:34:06,4,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003042,U02370,2026-03-30 11:34:47,4,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB003043,U02370,2026-04-29 13:51:22,3,Neutral,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,False
FB003044,U02371,2026-04-26 18:30:06,4,Positive,Lack of relevant training,More role-specific training on Document Summarization would help me use it with confidence.,Document Summarization,True
FB003045,U02372,2026-05-28 13:11:23,5,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB003046,U02372,2026-06-06 15:41:24,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,False
FB003047,U02373,2026-04-03 17:01:20,3,Neutral,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB003048,U02375,2026-06-13 17:08:28,4,Positive,Privacy or compliance concern,I'm cautious about what data I put into Prompt Library given compliance requirements.,Prompt Library,True
FB003049,U02376,2026-06-21 08:23:39,2,Negative,Low output quality,Northstar Assist sometimes gives generic answers that don't fit our context.,,False
FB003050,U02376,2026-04-29 14:35:00,4,Neutral,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB003051,U02377,2026-05-22 12:57:54,2,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Knowledge Search for in client-facing work.,Knowledge Search,False
FB003052,U02378,2026-05-09 08:21:54,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003053,U02378,2026-05-01 20:39:28,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB003054,U02379,2026-03-19 09:31:18,4,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003055,U02379,2026-03-14 16:24:01,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,True
FB003056,U02380,2026-02-26 08:00:46,4,Positive,Hard to find the right feature,It took me a while to figure out that Drafting Assistant was the right tool for what I needed.,Drafting Assistant,True
FB003057,U02380,2026-03-10 10:00:41,5,Positive,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB003058,U02381,2026-05-05 11:45:26,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,True
FB003059,U02383,2026-05-03 21:20:15,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003060,U02383,2026-03-15 08:22:46,2,Negative,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,False
FB003061,U02385,2026-05-20 11:14:58,3,Neutral,Lack of relevant training,The training I received didn't cover how Knowledge Search applies to my day-to-day role.,Knowledge Search,True
FB003062,U02385,2026-04-30 12:29:55,4,Positive,Lack of relevant training,More role-specific training on Data Analysis would help me use it with confidence.,Data Analysis,True
FB003063,U02387,2026-05-27 12:22:13,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Drafting Assistant for in client-facing work.,Drafting Assistant,True
FB003064,U02389,2026-05-12 21:08:25,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003065,U02390,2026-02-10 11:07:36,2,Negative,Tool performance issue,Meeting Notes was slow to respond a few times this week.,Meeting Notes,False
FB003066,U02391,2026-05-01 08:16:50,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Prompt Library existed until a colleague mentioned it.,Prompt Library,True
FB003067,U02392,2026-05-12 08:06:11,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB003068,U02392,2026-05-17 10:05:06,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Code Assistant,True
FB003069,U02392,2026-05-22 11:21:36,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB003070,U02393,2026-05-29 16:56:43,2,Negative,Lack of relevant training,More role-specific training on Drafting Assistant would help me use it with confidence.,Drafting Assistant,False
FB003071,U02394,2026-04-12 13:35:29,3,Neutral,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB003072,U02396,2026-04-04 14:48:27,5,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB003073,U02396,2026-03-30 15:24:14,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB003074,U02396,2026-06-15 13:29:16,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,True
FB003075,U02397,2026-04-19 13:26:32,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,True
FB003076,U02397,2026-04-16 09:01:39,3,Neutral,No barrier reported,,Chat and Research,False
FB003077,U02399,2026-03-05 20:00:55,2,Negative,Tool performance issue,Drafting Assistant was slow to respond a few times this week.,Drafting Assistant,False
FB003078,U02399,2026-05-16 16:29:28,3,Neutral,No time to learn,,Document Summarization,True
FB003079,U02399,2026-04-08 15:50:24,5,Positive,No barrier reported,,Drafting Assistant,True
FB003080,U02400,2026-04-20 13:05:30,5,Positive,Tool performance issue,Chat and Research was slow to respond a few times this week.,Chat and Research,True
FB003081,U02401,2026-05-09 13:35:49,4,Positive,Low output quality,Document Summarization sometimes gives generic answers that don't fit our context.,Document Summarization,True
FB003082,U02402,2026-05-06 12:06:28,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003083,U02404,2026-06-09 09:41:51,4,Positive,Unsure what use cases are allowed,,Document Summarization,True
FB003084,U02405,2026-06-13 16:33:17,2,Negative,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,False
FB003085,U02405,2026-06-06 15:06:39,5,Positive,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB003086,U02405,2026-05-28 16:10:35,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB003087,U02406,2026-03-03 11:56:54,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB003088,U02407,2026-04-05 13:57:56,5,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB003089,U02408,2026-05-27 08:25:16,3,Neutral,Hard to find the right feature,,Document Summarization,True
FB003090,U02408,2026-06-16 22:11:36,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB003091,U02411,2026-06-04 09:25:27,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB003092,U02411,2026-06-01 12:30:32,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Meeting Notes,True
FB003093,U02412,2026-06-13 13:09:35,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003094,U02413,2026-05-20 09:44:14,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003095,U02414,2026-03-21 12:11:56,4,Positive,No barrier reported,No issues to report — Code Assistant works well for what I need.,Code Assistant,True
FB003096,U02415,2026-04-04 13:06:43,5,Positive,No barrier reported,,Drafting Assistant,True
FB003097,U02415,2026-04-07 16:00:19,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Chat and Research is approved for use with client information.,Chat and Research,True
FB003098,U02418,2026-02-15 08:16:00,4,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003099,U02418,2026-04-11 13:15:04,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003100,U02419,2026-06-19 12:18:42,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003101,U02419,2026-06-21 15:05:45,3,Neutral,Lack of relevant training,The training I received didn't cover how Meeting Notes applies to my day-to-day role.,Meeting Notes,False
FB003102,U02420,2026-06-21 16:08:47,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB003103,U02420,2026-06-12 21:47:24,3,Neutral,Tool performance issue,I ran into an error using Meeting Notes and had to restart my session.,Meeting Notes,True
FB003104,U02420,2026-06-15 18:27:27,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,True
FB003105,U02422,2026-05-08 12:27:06,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB003106,U02422,2026-05-20 08:37:33,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003107,U02423,2026-06-09 15:11:21,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB003108,U02426,2026-06-16 19:25:04,3,Neutral,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,False
FB003109,U02428,2026-06-16 14:10:13,3,Neutral,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB003110,U02430,2026-06-20 14:39:26,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003111,U02430,2026-06-10 16:03:16,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB003112,U02430,2026-06-17 08:17:31,3,Neutral,Lack of relevant training,More role-specific training on Knowledge Search would help me use it with confidence.,Knowledge Search,False
FB003113,U02431,2026-05-16 13:19:56,4,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB003114,U02431,2026-04-30 08:14:07,5,Positive,Low output quality,The output from Chat and Research needed a lot of editing before it was usable.,Chat and Research,True
FB003115,U02433,2026-05-18 14:47:42,4,Positive,Lack of relevant training,More role-specific training on Chat and Research would help me use it with confidence.,Chat and Research,True
FB003116,U02433,2026-06-02 10:49:00,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003117,U02433,2026-05-31 16:46:40,4,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Knowledge Search existed until a colleague mentioned it.,Knowledge Search,True
FB003118,U02434,2026-05-08 16:27:34,2,Negative,Lack of relevant training,More role-specific training on Chat and Research would help me use it with confidence.,Chat and Research,True
FB003119,U02435,2026-06-09 13:54:04,4,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003120,U02436,2026-04-27 10:48:58,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB003121,U02437,2026-05-29 12:09:40,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003122,U02439,2026-06-19 18:33:34,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Northstar Assist for in client-facing work.,,False
FB003123,U02440,2026-04-18 16:37:16,2,Negative,Privacy or compliance concern,I'm cautious about what data I put into Data Analysis given compliance requirements.,Data Analysis,False
FB003124,U02441,2026-03-10 17:37:33,4,Neutral,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB003125,U02442,2026-05-10 17:47:47,3,Neutral,Low output quality,The output from Document Summarization needed a lot of editing before it was usable.,Document Summarization,False
FB003126,U02442,2026-03-12 15:00:23,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB003127,U02442,2026-05-29 11:16:44,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Drafting Assistant given compliance requirements.,Drafting Assistant,True
FB003128,U02443,2026-05-07 15:13:05,3,Neutral,Tool performance issue,I ran into an error using Drafting Assistant and had to restart my session.,Drafting Assistant,False
FB003129,U02443,2026-06-19 17:23:04,3,Neutral,Lack of relevant training,More role-specific training on Code Assistant would help me use it with confidence.,Code Assistant,False
FB003130,U02443,2026-06-06 11:27:02,3,Positive,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB003131,U02444,2026-05-02 10:04:58,4,Positive,No barrier reported,No issues to report — Code Assistant works well for what I need.,Code Assistant,True
FB003132,U02444,2026-04-17 10:05:23,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB003133,U02445,2026-06-20 20:48:46,5,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB003134,U02445,2026-06-19 17:56:12,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003135,U02445,2026-05-13 16:19:28,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003136,U02447,2026-02-24 12:56:04,2,Negative,Low output quality,Code Assistant sometimes gives generic answers that don't fit our context.,Code Assistant,False
FB003137,U02447,2026-02-01 13:07:12,4,Positive,Low output quality,,Drafting Assistant,True
FB003138,U02447,2026-01-26 10:26:50,4,Positive,Tool performance issue,I ran into an error using Chat and Research and had to restart my session.,Chat and Research,True
FB003139,U02448,2026-06-09 15:16:42,3,Neutral,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,False
FB003140,U02449,2026-06-10 14:03:49,4,Positive,No barrier reported,,Knowledge Search,True
FB003141,U02449,2026-06-17 22:01:50,4,Positive,Low output quality,Drafting Assistant sometimes gives generic answers that don't fit our context.,Drafting Assistant,True
FB003142,U02450,2026-06-15 08:06:00,3,Neutral,Tool performance issue,I ran into an error using Northstar Assist and had to restart my session.,,True
FB003143,U02450,2026-06-15 17:15:38,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Northstar Assist is approved for use with client information.,,False
FB003144,U02451,2026-03-21 18:12:22,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB003145,U02452,2026-04-06 13:52:51,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003146,U02453,2026-05-31 10:25:00,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB003147,U02453,2026-05-18 14:49:00,5,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB003148,U02453,2026-06-01 17:00:40,4,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB003149,U02455,2026-05-21 11:54:08,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB003150,U02457,2026-05-11 08:50:45,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB003151,U02459,2026-04-13 11:42:57,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,False
FB003152,U02460,2026-06-09 16:45:52,4,Positive,Low output quality,The output from Data Analysis needed a lot of editing before it was usable.,Data Analysis,True
FB003153,U02460,2026-06-02 21:48:04,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB003154,U02460,2026-05-25 09:08:42,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,False
FB003155,U02462,2026-06-03 15:56:37,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Document Summarization for in client-facing work.,Document Summarization,True
FB003156,U02462,2026-06-07 17:36:17,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Drafting Assistant for in client-facing work.,Drafting Assistant,False
FB003157,U02462,2026-06-02 17:35:07,3,Neutral,No barrier reported,,Chat and Research,False
FB003158,U02466,2026-06-14 13:34:47,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB003159,U02466,2026-05-12 08:41:23,3,Neutral,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,False
FB003160,U02467,2026-06-02 17:18:41,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB003161,U02468,2026-06-11 10:20:04,3,Neutral,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB003162,U02468,2026-04-27 14:30:12,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003163,U02468,2026-03-09 14:19:08,3,Neutral,No time to learn,,Chat and Research,False
FB003164,U02469,2026-06-19 10:58:16,3,Neutral,Lack of relevant training,More role-specific training on Data Analysis would help me use it with confidence.,Data Analysis,False
FB003165,U02469,2026-05-28 16:22:05,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB003166,U02469,2026-06-13 14:28:05,3,Neutral,Lack of relevant training,The training I received didn't cover how Code Assistant applies to my day-to-day role.,Code Assistant,False
FB003167,U02471,2026-06-17 08:29:45,4,Positive,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,True
FB003168,U02471,2026-06-12 13:44:32,2,Negative,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB003169,U02472,2026-04-16 08:22:25,4,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB003170,U02472,2026-05-15 10:16:41,2,Negative,Low output quality,Chat and Research sometimes gives generic answers that don't fit our context.,Chat and Research,False
FB003171,U02472,2026-06-06 09:51:08,4,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Data Analysis,True
FB003172,U02473,2026-05-26 14:08:47,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB003173,U02474,2026-04-01 11:02:38,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,False
FB003174,U02477,2026-04-14 15:42:06,3,Neutral,Low output quality,The output from Northstar Assist needed a lot of editing before it was usable.,,False
FB003175,U02478,2026-06-14 17:01:43,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Northstar Assist for in client-facing work.,,True
FB003176,U02478,2026-06-17 09:57:41,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Chat and Research.,Chat and Research,False
FB003177,U02478,2026-06-17 13:06:36,4,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB003178,U02479,2026-03-14 10:24:11,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB003179,U02479,2026-04-27 13:32:23,4,Negative,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003180,U02480,2026-05-19 21:00:12,5,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Meeting Notes existed until a colleague mentioned it.,Meeting Notes,True
FB003181,U02481,2026-05-11 16:58:47,3,Neutral,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB003182,U02481,2026-02-22 08:37:38,5,Positive,No barrier reported,Meeting Notes has been a great time-saver for my day-to-day work.,Meeting Notes,True
FB003183,U02483,2026-05-20 17:19:16,3,Neutral,Hard to find the right feature,It took me a while to figure out that Code Assistant was the right tool for what I needed.,Code Assistant,True
FB003184,U02483,2026-06-06 11:16:12,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,False
FB003185,U02484,2026-06-18 16:40:15,2,Negative,Low output quality,Drafting Assistant sometimes gives generic answers that don't fit our context.,Drafting Assistant,False
FB003186,U02484,2026-06-13 15:16:50,3,Neutral,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,False
FB003187,U02485,2026-06-20 22:05:27,4,Positive,Privacy or compliance concern,,Prompt Library,False
FB003188,U02485,2026-05-25 14:16:40,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,False
FB003189,U02485,2026-05-08 16:44:43,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Knowledge Search,True
FB003190,U02487,2026-01-22 13:08:18,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB003191,U02488,2026-06-16 14:27:36,1,Negative,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Meeting Notes,False
FB003192,U02490,2026-06-02 18:43:06,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB003193,U02491,2026-06-14 16:05:33,4,Positive,No barrier reported,Meeting Notes has been a great time-saver for my day-to-day work.,Meeting Notes,True
FB003194,U02491,2026-06-20 22:08:33,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB003195,U02496,2026-02-27 22:51:12,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB003196,U02497,2026-04-03 14:14:18,5,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003197,U02497,2026-03-18 12:51:24,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB003198,U02498,2026-05-20 13:59:33,4,Positive,Low output quality,Northstar Assist sometimes gives generic answers that don't fit our context.,,True
FB003199,U02498,2026-05-25 18:50:09,2,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Northstar Assist for in client-facing work.,,True
FB003200,U02499,2026-02-13 08:32:16,5,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB003201,U02499,2026-01-31 13:07:49,3,Neutral,Tool performance issue,I ran into an error using Code Assistant and had to restart my session.,Code Assistant,True
FB003202,U02499,2026-05-22 14:23:42,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB003203,U02500,2026-03-03 16:25:29,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB003204,U02500,2026-05-11 09:41:51,3,Neutral,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB003205,U02501,2026-06-10 15:35:26,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB003206,U02501,2026-05-23 20:46:00,4,Positive,Lack of relevant training,The training I received didn't cover how Code Assistant applies to my day-to-day role.,Code Assistant,True
FB003207,U02501,2026-05-28 21:53:24,2,Negative,Low output quality,Data Analysis sometimes gives generic answers that don't fit our context.,Data Analysis,False
FB003208,U02502,2026-03-21 19:05:02,5,Positive,No barrier reported,,Prompt Library,True
FB003209,U02502,2026-04-03 21:13:28,3,Neutral,Hard to find the right feature,It took me a while to figure out that Knowledge Search was the right tool for what I needed.,Knowledge Search,False
FB003210,U02502,2026-04-06 11:05:47,4,Positive,Privacy or compliance concern,I'm cautious about what data I put into Northstar Assist given compliance requirements.,,True
FB003211,U02505,2026-06-03 09:31:34,3,Neutral,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB003212,U02505,2026-06-15 11:56:43,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,False
FB003213,U02506,2026-05-10 14:11:22,3,Neutral,No time to learn,,Code Assistant,False
FB003214,U02506,2026-06-03 09:30:48,2,Negative,Tool performance issue,Data Analysis was slow to respond a few times this week.,Data Analysis,False
FB003215,U02507,2026-04-11 20:57:33,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Chat and Research.,Chat and Research,False
FB003216,U02507,2026-05-21 09:57:37,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,False
FB003217,U02508,2026-05-05 16:22:18,4,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Prompt Library existed until a colleague mentioned it.,Prompt Library,True
FB003218,U02508,2026-05-05 13:40:07,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB003219,U02508,2026-05-11 12:47:59,2,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Data Analysis for in client-facing work.,Data Analysis,True
FB003220,U02510,2026-05-08 21:35:59,3,Neutral,Tool performance issue,I ran into an error using Prompt Library and had to restart my session.,Prompt Library,False
FB003221,U02510,2026-05-30 10:48:39,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
